GameId,GameDate,OffenseTeam,DefenseTeam,Description,SeasonYear,Yards,Formation,IsRush,IsPass,IsSack,IsPenalty,RushDirection,PenaltyYards
2021110800,2021-11-08,CHI,PIT,(10:26) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET TO PIT 4 FOR 10 YARDS (23-J.HADEN).,2021,10,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(10:00) (NO HUDDLE, SHOTGUN) 32-D.MONTGOMERY RIGHT GUARD TO PIT 1 FOR 3 YARDS (97-C.HEYWARD, 96-I.BUGGS).",2021,3,NO HUDDLE SHOTGUN,1,0,0,0,RIGHT GUARD,0
2021110800,2021-11-08,PIT,CHI,(3:44) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT MIDDLE.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(4:24) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 29-K.BALLAGE TO CHI 47 FOR 2 YARDS (20-D.SHELLEY).,2021,2,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(10:21) 11-C.CLAYPOOL LEFT END TO CHI 31 FOR 2 YARDS (58-R.SMITH).,2021,2,UNDER CENTER,1,0,0,0,LEFT END,0
2021110800,2021-11-08,PIT,CHI,(10:59) 13-J.WASHINGTON LEFT END PUSHED OB AT CHI 33 FOR 1 YARD (6-D.TREVATHAN).,2021,1,UNDER CENTER,1,0,0,0,LEFT END,0
2021110800,2021-11-08,PIT,CHI,"(11:02) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON. PENALTY ON CHI-58-R.SMITH, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CHI 39 - NO PLAY.",2021,0,SHOTGUN,0,1,0,1,,5
2021110800,2021-11-08,CHI,PIT,"(6:50) 16-P.O'DONNELL PUNTS 31 YARDS TO PIT 9, CENTER-48-P.SCALES, FAIR CATCH BY 14-R.MCCLOUD.",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,(13:33) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT MIDDLE.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(13:37) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT RIGHT TO 11-C.CLAYPOOL (22-K.VILDOR).,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(14:05) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 11-C.CLAYPOOL TO CHI 4 FOR 5 YARDS (55-S.KAMARA). PENALTY ON CHI, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT CHI 9 - NO PLAY.",2021,5,NO HUDDLE SHOTGUN,0,1,0,1,,5
2021110800,2021-11-08,PIT,CHI,"(9:46) 22-N.HARRIS LEFT GUARD FOR 10 YARDS, TOUCHDOWN.",2021,10,UNDER CENTER,1,0,0,0,LEFT GUARD,0
2021110800,2021-11-08,PIT,CHI,"9-C.BOSWELL KICKS 68 YARDS FROM PIT 35 TO CHI -3. 17-J.GRANT TO CHI 22 FOR 25 YARDS (54-U.GILBERT, 15-C.WHITE).",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(14:56) 32-D.MONTGOMERY RIGHT TACKLE TO CHI 24 FOR 2 YARDS (90-T.WATT).,2021,2,UNDER CENTER,1,0,0,0,RIGHT TACKLE,0
2021110800,2021-11-08,PIT,CHI,(10:19) 13-J.WASHINGTON LEFT END PUSHED OB AT CHI 10 FOR 12 YARDS (36-D.HOUSTON-CARSON).,2021,12,UNDER CENTER,1,0,0,0,LEFT END,0
2021110800,2021-11-08,CHI,PIT,"(9:04) 1-J.FIELDS PASS DEEP LEFT TO 12-A.ROBINSON RAN OB AT CHI 30 FOR 16 YARDS. PENALTY ON CHI, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT CHI 14 - NO PLAY.",2021,16,UNDER CENTER,0,1,0,1,,5
2021110800,2021-11-08,CHI,PIT,(8:42) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP RIGHT TO 84-M.GOODWIN. COVERAGE BY 23-J.HADEN.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(8:35) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 32-D.MONTGOMERY TO CHI 15 FOR 6 YARDS (34-TE.EDMUNDS) [56-A.HIGHSMITH].,2021,6,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(7:51) 16-P.O'DONNELL PUNTS 49 YARDS TO PIT 36, CENTER-48-P.SCALES. 14-R.MCCLOUD TO PIT 42 FOR 6 YARDS (20-D.SHELLEY).",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,(6:09) 7-B.ROETHLISBERGER SACKED AT PIT 48 FOR -5 YARDS (94-R.QUINN).,2021,-5,UNDER CENTER,0,0,1,0,,0
2021110800,2021-11-08,PIT,CHI,(5:27) 22-N.HARRIS UP THE MIDDLE TO 50 FOR 2 YARDS (96-A.HICKS).,2021,2,UNDER CENTER,1,0,0,0,CENTER,0
2021110800,2021-11-08,PIT,CHI,(4:41) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT MIDDLE TO 13-J.WASHINGTON [96-A.HICKS].,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(4:36) 6-P.HARVIN PUNTS 38 YARDS TO CHI 12, CENTER-46-C.KUNTZ, FAIR CATCH BY 17-J.GRANT.",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(4:29) 32-D.MONTGOMERY LEFT END PUSHED OB AT CHI 33 FOR 21 YARDS (39-M.FITZPATRICK).,2021,21,UNDER CENTER,1,0,0,0,LEFT END,0
2021110800,2021-11-08,CHI,PIT,(4:01) 32-D.MONTGOMERY RIGHT GUARD TO CHI 35 FOR 2 YARDS (98-T.CHARLTON).,2021,2,UNDER CENTER,1,0,0,0,RIGHT GUARD,0
2021110800,2021-11-08,PIT,CHI,(1:18) 22-N.HARRIS LEFT GUARD TO CHI 27 FOR 2 YARDS (99-T.GIPSON).,2021,2,UNDER CENTER,1,0,0,0,LEFT GUARD,0
2021110800,2021-11-08,PIT,CHI,(:50) 22-N.HARRIS LEFT TACKLE TO CHI 27 FOR NO GAIN (6-D.TREVATHAN; 58-R.SMITH).,2021,0,UNDER CENTER,1,0,0,0,LEFT TACKLE,0
2021110800,2021-11-08,PIT,CHI,(:13) 22-N.HARRIS LEFT GUARD TO CHI 25 FOR 2 YARDS (6-D.TREVATHAN; 58-R.SMITH).,2021,2,UNDER CENTER,1,0,0,0,LEFT GUARD,0
2021110800,2021-11-08,,,END QUARTER 1,2021,0,,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(15:00) 24-B.SNELL LEFT TACKLE TO CHI 20 FOR 5 YARDS (59-C.MARSH). PENALTY ON PIT-53-K.GREEN, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON CHI-90-A.BLACKSON, UNNECESSARY ROUGHNESS, OFFSETTING.",2021,5,UNDER CENTER,1,0,0,1,LEFT TACKLE,0
2021110800,2021-11-08,PIT,CHI,(14:27) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 18-D.JOHNSON TO CHI 9 FOR 11 YARDS (33-JA.JOHNSON).,2021,11,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(9:56) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 88-P.FREIERMUTH TO PIT 20 FOR 7 YARDS (20-D.SHELLEY).,2021,7,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(9:19) 6-P.HARVIN PUNTS 32 YARDS TO CHI 48, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,(6:44) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT MIDDLE TO 44-D.WATT TO PIT 12 FOR 3 YARDS (96-A.HICKS).,2021,3,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(6:08) 22-N.HARRIS RIGHT END PUSHED OB AT PIT 17 FOR 5 YARDS (38-TA.GIPSON).,2021,5,UNDER CENTER,1,0,0,0,RIGHT END,0
2021110800,2021-11-08,PIT,CHI,(5:31) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 87-K.RADER TO PIT 18 FOR 1 YARD (38-TA.GIPSON).,2021,1,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(5:00) 6-P.HARVIN PUNTS 46 YARDS TO CHI 36, CENTER-46-C.KUNTZ, OUT OF BOUNDS.",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(4:47) (SHOTGUN) DIRECT SNAP TO 32-D.MONTGOMERY.  24-K.HERBERT LEFT GUARD TO CHI 44 FOR 8 YARDS (99-H.MONDEAUX).,2021,0,SHOTGUN,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(:46) (SHOTGUN) 1-J.FIELDS PASS DEEP LEFT TO 11-D.MOONEY TO PIT 45 FOR 20 YARDS (35-A.MAULET).,2021,20,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(:23) (NO HUDDLE) 24-K.HERBERT RIGHT GUARD TO PIT 43 FOR 2 YARDS (55-D.BUSH).,2021,2,NO HUDDLE,1,0,0,0,RIGHT GUARD,0
2021110800,2021-11-08,,,END QUARTER 3,2021,0,,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(15:00) 1-J.FIELDS PASS DEEP MIDDLE TO 80-J.GRAHAM TO PIT 15 FOR 28 YARDS (39-M.FITZPATRICK) [97-C.HEYWARD].,2021,28,UNDER CENTER,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(11:47) 22-N.HARRIS LEFT TACKLE TO CHI 39 FOR 3 YARDS (58-R.SMITH; 6-D.TREVATHAN).,2021,3,UNDER CENTER,1,0,0,0,LEFT TACKLE,0
2021110800,2021-11-08,PIT,CHI,(9:36) (SHOTGUN) 7-B.ROETHLISBERGER SACKED AT CHI 40 FOR -9 YARDS (58-R.SMITH).,2021,-9,SHOTGUN,0,0,1,0,,0
2021110800,2021-11-08,PIT,CHI,(8:53) 24-B.SNELL UP THE MIDDLE TO CHI 39 FOR 1 YARD (90-A.BLACKSON).,2021,1,UNDER CENTER,1,0,0,0,CENTER,0
2021110800,2021-11-08,PIT,CHI,(8:11) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(8:06) 6-P.HARVIN PUNTS 39 YARDS TO END ZONE, CENTER-46-C.KUNTZ, TOUCHBACK.",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(7:58) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 12-A.ROBINSON.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(7:53) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 11-D.MOONEY PUSHED OB AT CHI 25 FOR 5 YARDS (34-TE.EDMUNDS).,2021,5,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(3:40) (SHOTGUN) 7-B.ROETHLISBERGER SACKED AT PIT 46 FOR -7 YARDS (59-C.MARSH). PENALTY ON CHI-59-C.MARSH, TAUNTING, 15 YARDS, ENFORCED AT PIT 46.",2021,-7,SHOTGUN,0,0,1,1,,15
2021110800,2021-11-08,PIT,CHI,"(3:16) 22-N.HARRIS UP THE MIDDLE TO CHI 36 FOR 3 YARDS (57-C.JONES, 90-A.BLACKSON).",2021,3,UNDER CENTER,1,0,0,0,CENTER,0
2021110800,2021-11-08,,,TIMEOUT #1 BY CHI AT 03:10.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(3:10) 7-B.ROETHLISBERGER SACKED AT CHI 45 FOR -9 YARDS (98-B.NICHOLS). PENALTY ON PIT-65-D.MOORE, OFFENSIVE HOLDING, DECLINED.",2021,-9,UNDER CENTER,0,0,1,1,,0
2021110800,2021-11-08,PIT,CHI,(3:06) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 18-D.JOHNSON TO CHI 34 FOR 11 YARDS (33-JA.JOHNSON).,2021,11,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,,,TIMEOUT #2 BY CHI AT 02:56.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(2:56) 9-C.BOSWELL 52 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,9-C.BOSWELL KICKS 57 YARDS FROM PIT 35 TO CHI 8. 17-J.GRANT PUSHED OB AT CHI 25 FOR 17 YARDS (15-C.WHITE).,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(2:47) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 12-A.ROBINSON TO CHI 34 FOR 9 YARDS (35-A.MAULET). PIT-97-C.HEYWARD WAS INJURED DURING THE PLAY.,2021,9,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(2:26) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP RIGHT TO 11-D.MOONEY.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(2:19) (SHOTGUN) 1-J.FIELDS LEFT END PUSHED OB AT CHI 37 FOR 3 YARDS (39-M.FITZPATRICK).,2021,3,SHOTGUN,1,0,0,0,LEFT END,0
2021110800,2021-11-08,CHI,PIT,(2:14) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT MIDDLE TO 12-A.ROBINSON (55-D.BUSH).,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(2:08) (SHOTGUN) 1-J.FIELDS SCRAMBLES UP THE MIDDLE TO CHI 45 FOR 8 YARDS (55-D.BUSH).,2021,8,SHOTGUN,1,0,0,0,,0
2021110800,2021-11-08,,,TWO-MINUTE WARNING,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(2:00) (SHOTGUN) 1-J.FIELDS PASS DEEP RIGHT TO 12-A.ROBINSON PUSHED OB AT PIT 16 FOR 39 YARDS (35-A.MAULET).,2021,39,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(1:52) (SHOTGUN) 1-J.FIELDS PASS DEEP LEFT TO 11-D.MOONEY FOR 16 YARDS, TOUCHDOWN.",2021,16,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(KICK FORMATION) PENALTY ON PIT, ENCROACHMENT, 5 YARDS, ENFORCED BETWEEN DOWNS.",2021,0,UNDER CENTER,0,0,0,1,,5
2021110800,2021-11-08,CHI,PIT,"2-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,"2-C.SANTOS KICKS 60 YARDS FROM CHI 40 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,(1:46) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 22-N.HARRIS TO PIT 29 FOR 4 YARDS (58-R.SMITH).,2021,4,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(1:23) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 14-R.MCCLOUD RAN OB AT PIT 41 FOR 12 YARDS (20-D.SHELLEY).",2021,12,NO HUDDLE SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(1:17) (NO HUDDLE, SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT MIDDLE TO 22-N.HARRIS TO PIT 45 FOR 4 YARDS (36-D.HOUSTON-CARSON). PENALTY ON CHI-94-R.QUINN, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT PIT 41 - NO PLAY.",2021,4,NO HUDDLE SHOTGUN,0,1,0,1,,5
2021110800,2021-11-08,PIT,CHI,"(1:07) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT MIDDLE TO 18-D.JOHNSON TO CHI 32 FOR 22 YARDS (37-T.TABOR). PENALTY ON CHI-99-T.GIPSON, DEFENSIVE OFFSIDE, DECLINED.",2021,22,SHOTGUN,0,1,0,1,,0
2021110800,2021-11-08,PIT,CHI,"(:59) (SHOTGUN) PENALTY ON PIT-65-D.MOORE, FALSE START, 5 YARDS, ENFORCED AT CHI 32 - NO PLAY.",2021,0,SHOTGUN,0,0,0,1,,5
2021110800,2021-11-08,PIT,CHI,(:59) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 88-P.FREIERMUTH TO CHI 24 FOR 13 YARDS (37-T.TABOR).,2021,13,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(:41) (NO HUDDLE) 7-B.ROETHLISBERGER SPIKED THE BALL TO STOP THE CLOCK.,2021,0,NO HUDDLE,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,(:40) (SHOTGUN) 7-B.ROETHLISBERGER RIGHT TACKLE TO CHI 23 FOR 1 YARD (99-T.GIPSON). OFFICIAL MEASUREMENT.,2021,1,SHOTGUN,1,0,0,0,RIGHT TACKLE,0
2021110800,2021-11-08,,,TIMEOUT #3 BY CHI AT 00:30.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(:30) 9-C.BOSWELL 40 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(:26) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 85-C.KMET.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(:22) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 32-D.MONTGOMERY RAN OB AT CHI 32 FOR 7 YARDS (42-J.PIERRE). PENALTY ON PIT-42-J.PIERRE, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT CHI 25 - NO PLAY.",2021,7,SHOTGUN,0,1,0,1,,5
2021110800,2021-11-08,CHI,PIT,(:16) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 85-C.KMET RAN OB AT CHI 41 FOR 11 YARDS.,2021,11,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,,,END GAME,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(:02) 2-C.SANTOS 65 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(:05) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT RIGHT TO 84-M.GOODWIN (90-T.WATT).,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,CHI,PIT,(:11) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 85-C.KMET PUSHED OB AT PIT 47 FOR 12 YARDS (21-T.NORWOOD).,2021,12,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(4:30) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 18-D.JOHNSON TO CHI 49 FOR 10 YARDS (33-JA.JOHNSON). PENALTY ON CHI-94-R.QUINN, DEFENSIVE OFFSIDE, DECLINED.",2021,10,SHOTGUN,0,1,0,1,,0
2021110800,2021-11-08,PIT,CHI,(5:08) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO PIT 41 FOR -1 YARDS (91-E.GOLDMAN).,2021,-1,SHOTGUN,1,0,0,0,LEFT GUARD,0
2021110800,2021-11-08,PIT,CHI,(5:49) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 11-C.CLAYPOOL TO PIT 42 FOR 4 YARDS (22-K.VILDOR).,2021,4,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(6:31) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 38 FOR 13 YARDS (55-S.KAMARA).,2021,13,SHOTGUN,1,0,0,0,CENTER,0
2021110800,2021-11-08,CHI,PIT,"2-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,"2-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(6:47) 16-P.O'DONNELL PUNTS 57 YARDS TO PIT 20, CENTER-48-P.SCALES. 14-R.MCCLOUD TO PIT 29 FOR 9 YARDS (45-J.IYIEGBUNIWE). FUMBLES (45-J.IYIEGBUNIWE), RECOVERED BY CHI-36-D.HOUSTON-CARSON AT PIT 25. 36-D.HOUSTON-CARSON FOR 25 YARDS, TOUCHDOWN.",2021,0,PUNT,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(7:18) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 23 FOR -2 YARDS (90-T.WATT).,2021,-2,SHOTGUN,0,0,1,0,,0
2021110800,2021-11-08,PIT,CHI,"9-C.BOSWELL KICKS 63 YARDS FROM PIT 35 TO CHI 2. 17-J.GRANT TO CHI 34 FOR 32 YARDS (42-J.PIERRE). FUMBLES (42-J.PIERRE), RECOVERED BY PIT-9-C.BOSWELL AT CHI 42.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(11:59) 9-C.BOSWELL 54 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",2021,0,FIELD GOAL,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(12:45) 22-N.HARRIS LEFT GUARD TO CHI 36 FOR NO GAIN (33-JA.JOHNSON, 91-E.GOLDMAN).",2021,0,UNDER CENTER,1,0,0,0,LEFT GUARD,0
2021110800,2021-11-08,PIT,CHI,(13:27) 18-D.JOHNSON LEFT END TO CHI 36 FOR NO GAIN (36-D.HOUSTON-CARSON; 58-R.SMITH).,2021,0,UNDER CENTER,1,0,0,0,LEFT END,0
2021110800,2021-11-08,PIT,CHI,"(14:11) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT MIDDLE TO 22-N.HARRIS TO CHI 36 FOR 9 YARDS (58-R.SMITH, 38-TA.GIPSON).",2021,9,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(14:17) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP LEFT TO 18-D.JOHNSON. PENALTY ON CHI-33-JA.JOHNSON, DEFENSIVE PASS INTERFERENCE, 30 YARDS, ENFORCED AT PIT 25 - NO PLAY.",2021,0,UNDER CENTER,0,1,0,1,,30
2021110800,2021-11-08,CHI,PIT,"2-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,"2-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,"(14:23) (SHOTGUN) DIRECT SNAP TO 32-D.MONTGOMERY.  11-D.MOONEY LEFT END FOR 15 YARDS, TOUCHDOWN.",2021,0,SHOTGUN,0,0,0,0,,0
2021110800,2021-11-08,CHI,PIT,(1:26) (SHOTGUN) 1-J.FIELDS RIGHT END TO CHI 35 FOR 5 YARDS (39-M.FITZPATRICK).,2021,5,SHOTGUN,1,0,0,0,RIGHT END,0
2021110800,2021-11-08,CHI,PIT,(2:04) (SHOTGUN) DIRECT SNAP TO 32-D.MONTGOMERY.  32-D.MONTGOMERY RIGHT TACKLE TO CHI 30 FOR 12 YARDS (39-M.FITZPATRICK).,2021,0,SHOTGUN,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,9-C.BOSWELL KICKS 73 YARDS FROM PIT 35 TO CHI -8. 17-J.GRANT PUSHED OB AT CHI 18 FOR 26 YARDS (31-J.LAYNE).,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"9-C.BOSWELL EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,"(2:14) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 88-P.FREIERMUTH FOR 10 YARDS, TOUCHDOWN. PENALTY ON CHI-22-K.VILDOR, DEFENSIVE PASS INTERFERENCE, DECLINED.",2021,10,SHOTGUN,0,1,0,1,,0
2021110800,2021-11-08,PIT,CHI,(2:21) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT MIDDLE TO 11-C.CLAYPOOL.,2021,0,SHOTGUN,0,1,0,0,,0
2021110800,2021-11-08,PIT,CHI,(3:03) 22-N.HARRIS RIGHT TACKLE TO CHI 10 FOR 2 YARDS (6-D.TREVATHAN; 98-B.NICHOLS).,2021,2,UNDER CENTER,1,0,0,0,RIGHT TACKLE,0
2021110800,2021-11-08,PIT,CHI,"(3:51) 11-C.CLAYPOOL RIGHT END TO CHI 12 FOR 11 YARDS (59-C.MARSH, 36-D.HOUSTON-CARSON).",2021,11,UNDER CENTER,1,0,0,0,RIGHT END,0
2021110800,2021-11-08,,,TIMEOUT #2 BY PIT AT 03:51.,2021,0,UNDER CENTER,0,0,0,0,,0
2021110800,2021-11-08,PIT,CHI,(4:38) 22-N.HARRIS UP THE MIDDLE TO CHI 23 FOR 1 YARD (58-R.SMITH; 59-C.MARSH).,2021,1,UNDER CENTER,1,0,0,0,CENTER,0
2021110800,2021-11-08,PIT,CHI,"(5:34) 22-N.HARRIS RIGHT GUARD TO CHI 24 FOR NO GAIN (91-E.GOLDMAN, 59-C.MARSH).",2021,0,UNDER CENTER,1,0,0,0,RIGHT GUARD,0
2021110800,2021-11-08,PIT,CHI,(6:20) 18-D.JOHNSON RIGHT END TO CHI 24 FOR 11 YARDS (55-S.KAMARA).,2021,11,UNDER CENTER,1,0,0,0,RIGHT END,0
2021110800,2021-11-08,CHI,PIT,"(2:57) (RUN FORMATION) PENALTY ON PIT-97-C.HEYWARD, ENCROACHMENT, 6 YARDS, ENFORCED AT CHI 45 - NO PLAY.",2021,0,UNDER CENTER,0,0,0,1,,6
